geoid,state_abbr,population,change_perc_above_100,lon,name,count_prop,lat,days_above_100_today,days_above_100_30yrs,change_days_above_100,geometry
08045,nj,2966,78.6,-75.02977,ZCTA5 08045,1375,39.8672,14,25,11,"list(c(-75.041391, -75.0411, -75.021935, -75.015888, -75.018883, -75.041391, 39.873489, 39.862283, 39.857785, 39.859369, 39.872749, 39.873489))"
13324,ny,2104,NA,-74.95414,ZCTA5 13324,2515,43.32617,0,1,1,"list(c(-75.111775, -75.086692, -75.049271, -75.047001, -74.90467, -74.880123, -74.774945, -74.748005, -74.867712, -74.791498, -74.862085, -74.914542, -74.958676, -74.961766, -75.077992, -75.106495, -75.111775, 43.310852, 43.287581, 43.271044, 43.212981, 43.249641, 43.241401, 43.278725, 43.298253, 43.339826, 43.46146, 43.401073, 43.435126, 43.411101, 43.367661, 43.342567, 43.313539, 43.310852))"
13333,ny,72,NA,-74.82332,ZCTA5 13333,55,42.83364,0,1,1,"list(c(-74.836761, -74.803073, -74.81109, -74.836761, 42.83422, 42.825068, 42.845901, 42.83422))"
13339,ny,6281,200,-74.66673,ZCTA5 13339,3823,42.93996,2,6,4,"list(c(-74.830157, -74.831523, -74.797725, -74.791742, -74.763303, -74.691696, -74.648088, -74.606376, -74.60715, -74.608714, -74.534219, -74.478239, -74.490526, -74.444635, -74.493675, -74.620829, -74.6777, -74.740093, -74.767801, -74.830157, 42.955606, 42.944583, 42.890723, 42.891992, 42.863237, 42.842238, 42.89892, 42.917559, 42.918199, 42.938423, 42.943124, 42.923281, 42.99565, 42.993267, 43.015682, 42.967317, 42.993882, 42.998315, 42.967367, 42.955606))"
14732,ny,44,NA,-79.11641,ZCTA5 14732,133,42.23186,0,1,1,"list(c(-79.108723, -79.109221, -79.101366, -79.108723, 42.223094, 42.216615, 42.216643, 42.223094))"
13469,ny,1234,400,-75.29956,ZCTA5 13469,379,43.21525,1,5,4,"list(c(-75.305418, -75.318359, -75.263628, -75.305418, 43.233308, 43.205415, 43.216139, 43.233308))"
08730,nj,4955,133.3,-74.06369,ZCTA5 08730,2275,40.10485,3,7,4,"list(c(-74.086061, -74.085554, -74.038643, -74.086061, 40.098168, 40.097573, 40.104456, 40.098168))"
08829,nj,3547,100,-74.8942,ZCTA5 08829,1607,40.66803,7,14,7,"list(c(-74.890708, -74.911935, -74.891376, -74.890708, 40.680742, 40.670085, 40.656708, 40.680742))"
13642,ny,9566,100,-75.45708,ZCTA5 13642,5163,44.3361,2,4,2,"list(c(-75.547452, -75.61964, -75.61981, -75.57784, -75.552104, -75.596911, -75.559281, -75.446969, -75.318664, -75.327646, -75.334577, -75.39618, -75.456252, -75.422371, -75.428462, -75.428826, -75.547452, 44.447017, 44.367424, 44.302183, 44.321134, 44.256134, 44.201226, 44.184793, 44.216934, 44.236302, 44.34391, 44.367264, 44.412945, 44.409849, 44.483019, 44.503658, 44.503605, 44.447017))"
08203,nj,7890,150,-74.37658,ZCTA5 08203,9144,39.41066,2,5,3,"list(c(-74.413825, -74.4063576344026, -74.328561, -74.394496, -74.413825, 39.397167, 39.3705257440511, 39.43965, 39.437303, 39.397167))"
07756,nj,3076,200,-74.0072,ZCTA5 07756,2191,40.212,2,6,4,"list(c(-74.016, -74.0037286051443, -74.0006343419379, -74.013947, -74.016, 40.208518, 40.2082102819343, 40.2169480227958, 40.214341, 40.208518))"
11518,ny,10248,150,-73.66683,ZCTA5 11518,3377,40.63755,2,5,3,"list(c(-73.676865, -73.677403, -73.661943, -73.656875, -73.656132, -73.676865, 40.643276, 40.628768, 40.623054, 40.64986, 40.651389, 40.643276))"
11565,ny,9077,125,-73.67167,ZCTA5 11565,3345,40.67506,4,9,5,"list(c(-73.67979, -73.683677, -73.659389, -73.66014, -73.667596, -73.67979, 40.683557, 40.667016, 40.667495, 40.671096, 40.682982, 40.683557))"
13676,ny,14038,300,-74.92139,ZCTA5 13676,6288,44.653,1,4,3,"list(c(-75.129395, -75.099161, -75.089528, -75.095818, -75.04365, -75.019669, -74.903804, -74.89032, -74.835884, -74.761939, -74.748628, -74.682634, -74.720196, -74.690115, -74.707325, -74.74766, -74.849247, -74.88367, -74.892695, -74.921126, -75.051814, -75.086985, -75.129395, 44.71102, 44.703121, 44.686998, 44.658922, 44.571071, 44.563339, 44.574516, 44.609882, 44.626825, 44.611397, 44.567776, 44.560612, 44.595813, 44.64236, 44.689714, 44.703353, 44.675248, 44.698737, 44.73425, 44.757864, 44.698521, 
44.73482, 44.71102))"
10454,ny,38908,116.7,-73.91661,ZCTA5 10454,1726,40.80551,6,13,7,"list(c(-73.920913, -73.931801, -73.902184, -73.902988, -73.920913, 40.814333, 40.807876, 40.804877, 40.809364, 40.814333))"
12887,ny,4733,200,-73.37121,ZCTA5 12887,3163,43.53957,3,9,6,"list(c(-73.478253, -73.475165, -73.413808, -73.451349, -73.433141, -73.470566, -73.441692, -73.370448, -73.33415, -73.27101, -73.26048, -73.2898626413657, -73.302076, -73.42791, -73.3935750235143, -73.478253, 43.69123, 43.672693, 43.664496, 43.609109, 43.565102, 43.54167, 43.456925, 43.455664, 43.484161, 43.489821, 43.521667, 43.5788391633129, 43.624364, 43.634428, 43.699527722367, 43.69123))"
12997,ny,1184,100,-73.8431,ZCTA5 12997,1344,44.37554,1,2,1,"list(c(-73.906395, -73.953844, -73.941801, -73.891545, -73.806681, -73.761594, -73.74665, -73.909687, -73.906395, 44.411623, 44.383083, 44.343643, 44.298158, 44.305628, 44.387062, 44.430731, 44.429699, 44.411623))"
07981,nj,9116,114.3,-74.41909,ZCTA5 07981,3521,40.82209,7,15,8,"list(c(-74.455825, -74.394595, -74.383882, -74.451639, -74.455825, 40.805693, 40.810603, 40.824974, 40.838411, 40.805693))"
11743,ny,42406,150,-73.42678,ZCTA5 11743,16524,40.88332,4,10,6,"list(list(c(-73.385583, -73.334662, -73.336808, -73.385583, 40.853098, 40.836493, 40.856428, 40.853098)), list(c(-73.3843591629417, -73.4731048999781, -73.443778, -73.454681, -73.448763, -73.418289, -73.390593, -73.372177, -73.3843591629417, 40.9039210332048, 40.8882527801216, 40.885022, 40.835908, 40.804999, 40.816997, 40.8563, 40.880186, 40.9039210332048)))"
08350,nj,475,91.7,-74.87832,ZCTA5 08350,583,39.49173,12,23,11,"list(c(-74.904689, -74.867851, -74.856775, -74.866694, -74.904689, 39.491067, 39.473841, 39.472569, 39.513826, 39.491067))"
08553,nj,752,112.5,-74.64055,ZCTA5 08553,330,40.40014,8,17,9,"list(c(-74.647298, -74.629139, -74.629154, -74.636324, -74.647298, 40.402567, 40.399209, 40.399472, 40.406273, 40.402567))"
08835,nj,10861,90,-74.58921,ZCTA5 08835,11492,40.54205,10,19,9,"list(c(-74.593766, -74.589299, -74.582221, -74.566482, -74.593766, 40.551207, 40.527984, 40.535036, 40.542805, 40.551207))"
07626,nj,9096,133.3,-73.95954,ZCTA5 07626,5269,40.9405,6,14,8,"list(c(-73.979699, -73.979972, -73.942234, -73.942756, -73.975693, -73.979699, 40.937013, 40.934179, 40.926084, 40.942581, 40.953107, 40.937013))"
08863,nj,12897,112.5,-74.31559,ZCTA5 08863,3837,40.52711,8,17,9,"list(c(-74.328439, -74.315766, -74.300079, -74.298079, -74.317021, -74.317277, -74.328439, 40.546314, 40.524724, 40.522795, 40.530024, 40.552691, 40.552568, 40.546314))"
10032,ny,60529,133.3,-73.94283,ZCTA5 10032,1007,40.83879,6,14,8,"list(c(-73.947005, -73.950279, -73.940231, -73.940167, -73.943187, -73.947005, 40.850459, 40.834326, 40.830283, 40.830383, 40.849755, 40.850459))"
12832,ny,6353,300,-73.31799,ZCTA5 12832,4096,43.37079,1,4,3,"list(c(-73.368799, -73.371858, -73.399899, -73.407843, -73.397222, -73.286933, -73.2586680648889, -73.255612707894, -73.2510005435715, -73.2497655837699, -73.27101, -73.33415, -73.370448, -73.368799, 43.446458, 43.381354, 43.370751, 43.312243, 43.293389, 43.294078, 43.230552806826, 43.2839005359042, 43.4086122872481, 43.4379860763965, 43.489821, 43.484161, 43.455664, 43.446458))"
10594,ny,5309,175,-73.77263,ZCTA5 10594,1874,41.11643,4,11,7,"list(c(-73.793219, -73.777072, -73.748415, -73.793219, 41.114017, 41.104659, 41.118355, 41.114017))"
13103,ny,136,150,-76.10827,ZCTA5 13103,41,43.32721,2,5,3,"list(c(-76.108971, -76.116831, -76.109505, -76.108076, -76.108971, 43.328773, 43.322807, 43.318487, 43.321587, 43.328773))"
08741,nj,2754,116.7,-74.1682,ZCTA5 08741,3402,39.93703,6,13,7,"list(c(-74.189313, -74.190076, -74.182479, -74.147997, -74.157045, -74.189313, 39.948063, 39.946003, 39.934623, 39.937046, 39.940635, 39.948063))"
10162,ny,2268,116.7,-73.94992,ZCTA5 10162,4,40.76931,6,13,7,"list(c(-73.947973, -73.951858, -73.949042, -73.947973, 40.769512, 40.769441, 40.768263, 40.769512))"
14843,ny,12569,100,-77.64549,ZCTA5 14843,6471,42.31833,1,2,1,"list(c(-77.595866, -77.648925, -77.720019, -77.760301, -77.736485, -77.740245, -77.708847, -77.699255, -77.624433, -77.609524, -77.554552, -77.509508, -77.510231, -77.546118, -77.595866, 42.407766, 42.377605, 42.392871, 42.348769, 42.288231, 42.216741, 42.213231, 42.240947, 42.235718, 42.317414, 42.294206, 42.335959, 42.345657, 42.410305, 42.407766))"
11412,ny,41782,150,-73.75899,ZCTA5 11412,8707,40.6981,4,10,6,"list(c(-73.775633, -73.769895, -73.760612, -73.747719, -73.748643, -73.752901, -73.775633, 40.705346, 40.696359, 40.682775, 40.68994, 40.701587, 40.71021, 40.705346))"
07503,nj,19365,100,-74.15338,ZCTA5 07503,3579,40.89767,8,16,8,"list(c(-74.158306, -74.169895, -74.166356, -74.128481, -74.133499, -74.158306, 40.903819, 40.89676, 40.894679, 40.894133, 40.901949, 40.903819))"
12960,ny,943,300,-73.55462,ZCTA5 12960,742,44.02893,1,4,3,"list(c(-73.50975, -73.622367, -73.61757, -73.458303, -73.509386, -73.50975, 44.061134, 44.024592, 43.989401, 44.005991, 44.061254, 44.061134))"
12986,ny,5325,NA,-74.4905,ZCTA5 12986,4028,44.23202,0,1,1,"list(c(-74.5535, -74.539214, -74.600507, -74.600804, -74.680972, -74.672367, -74.664999, -74.649076, -74.381798, -74.315121, -74.313764, -74.23231, -74.133958, -74.098009, -74.11319, -74.184413, -74.222639, -74.267622, -74.339461, -74.362033, -74.423959, -74.433015, -74.55863, -74.5535, 44.351887, 44.242706, 44.268592, 44.303285, 44.319388, 44.269773, 44.212777, 44.088343, 44.111765, 44.150307, 44.199584, 44.203789, 44.150776, 44.162367, 44.243117, 44.28851, 44.252816, 44.268561, 44.259873, 44.313116, 
44.341968, 44.395012, 44.385142, 44.351887))"
11509,ny,1691,150,-73.72848,ZCTA5 11509,1517,40.58874,2,5,3,"list(c(-73.737421, -73.7070078307257, -73.70613, -73.737421, 40.593458, 40.5838346384735, 40.590958, 40.593458))"
12122,ny,3797,NA,-74.31658,ZCTA5 12122,3707,42.54809,0,1,1,"list(c(-74.41463, -74.432769, -74.326265, -74.250201, -74.216976, -74.179459, -74.208094, -74.273443, -74.409134, -74.395615, -74.41711, -74.421245, -74.41463, 42.499358, 42.473398, 42.461298, 42.452482, 42.497958, 42.543339, 42.589601, 42.630245, 42.629044, 42.609448, 42.541041, 42.538184, 42.499358))"
14537,ny,79,133.3,-77.1632,ZCTA5 14537,83,43.03581,3,7,4,"list(c(-77.17101, -77.144014, -77.147036, -77.17101, 43.039842, 43.02829, 43.039865, 43.039842))"
11769,ny,8855,200,-73.13071,ZCTA5 11769,3423,40.7363,1,3,2,"list(c(-73.156184, -73.127237, -73.108039, -73.095647, -73.106214, -73.150074, -73.152575, -73.156184, 40.744555, 40.721618, 40.717186, 40.745553, 40.750553, 40.747902, 40.747956, 40.744555))"
14701,ny,39250,100,-79.25736,ZCTA5 14701,22346,42.07889,1,2,1,"list(c(-79.352827, -79.3516192205925, -79.2068503229877, -79.1452303775553, -79.178528, -79.156831, -79.194118, -79.24422, -79.273493, -79.323009, -79.331943, -79.306648, -79.303734, -79.270639, -79.28806, -79.295179, -79.28806, -79.352827, 42.056188, 41.9985545542624, 41.9991994329616, 41.9994014415851, 42.045115, 42.096713, 42.113086, 42.173185, 42.207107, 42.197914, 42.154673, 42.120092, 42.117338, 42.110973, 42.107721, 42.100929, 42.064742, 42.056188))"
07621,nj,28282,100,-73.99856,ZCTA5 07621,7517,40.92384,7,14,7,"list(c(-74.016409, -73.988611, -73.984405, -73.979972, -73.979699, -74.010854, -74.016409, 40.9146, 40.911704, 40.912052, 40.934179, 40.937013, 40.93635, 40.9146))"
14860,ny,1192,300,-76.8362,ZCTA5 14860,973,42.59359,1,4,3,"list(c(-76.873661, -76.894314, -76.880935, -76.800326, -76.804399, -76.873661, 42.632514, 42.598583, 42.541902, 42.557638, 42.628769, 42.632514))"
14874,ny,151,100,-77.17549,ZCTA5 14874,279,42.53018,2,4,2,"list(c(-77.166646, -77.16876, -77.150274, -77.154908, -77.166646, 42.540343, 42.523705, 42.531217, 42.54717, 42.540343))"
07856,nj,4033,133.3,-74.63347,ZCTA5 07856,1979,40.91864,3,7,4,"list(c(-74.653858, -74.656617, -74.636637, -74.63356, -74.61539, -74.636163, -74.653858, 40.926317, 40.892115, 40.893984, 40.894631, 40.930334, 40.942639, 40.926317))"
07632,nj,5358,133.3,-73.94675,ZCTA5 07632,2191,40.88225,6,14,8,"list(c(-73.949392, -73.96747, -73.9483355682933, -73.9271200274628, -73.949392, 40.900729, 40.868846, 40.8584457357065, 40.8954965426078, 40.900729))"
11236,ny,102238,200,-73.90103,ZCTA5 11236,14714,40.63956,3,9,6,"list(c(-73.921696, -73.919729, -73.898261, -73.8763, -73.891252, -73.899041, -73.921696, 40.654372, 40.642725, 40.622989, 40.635192, 40.650026, 40.657372, 40.654372))"
12420,ny,350,150,-74.37929,ZCTA5 12420,317,41.67115,2,5,3,"list(c(-74.353612, -74.403933, -74.342881, -74.353612, 41.684126, 41.666894, 41.678242, 41.684126))"
13032,ny,12960,150,-75.76528,ZCTA5 13032,7008,43.07806,2,5,3,"list(c(-75.86451, -75.850656, -75.804337, -75.803937, -75.741587, -75.687888, -75.682208, -75.669323, -75.703866, -75.70465, -75.708443, -75.726316, -75.731857, -75.86451, 43.146995, 43.098174, 43.062814, 42.992402, 42.999808, 42.968185, 42.970446, 42.996777, 43.082615, 43.091052, 43.147363, 43.17586, 43.182193, 43.146995))"
13365,ny,8204,200,-74.84489,ZCTA5 13365,5122,43.12139,2,6,4,"list(c(-74.972632, -74.980724, -74.928225, -74.916667, -74.830157, -74.767801, -74.740093, -74.761889, -74.824328, -74.829091, -74.790707, -74.763065, -74.79937, -74.774945, -74.880123, -74.869999, -74.893903, -74.954015, -74.972632, 43.13007, 43.075115, 43.076772, 43.017717, 42.955606, 42.967367, 42.998315, 43.059199, 43.08404, 43.136866, 43.143974, 43.200539, 43.212638, 43.278725, 43.241401, 43.169388, 43.148253, 43.138578, 43.13007))"
12750,ny,22,100,-74.95708,ZCTA5 12750,193,41.73215,1,2,1,"list(c(-74.950356, -74.974964, -74.949179, -74.950356, 41.756615, 41.721281, 41.733205, 41.756615))"
13153,ny,344,200,-76.45363,ZCTA5 13153,196,42.99656,2,6,4,"list(c(-76.457172, -76.461737, -76.439736, -76.457172, 43.006059, 42.988321, 42.995807, 43.006059))"
08406,nj,9332,150,-74.48086,ZCTA5 08406,4934,39.34196,2,5,3,"list(c(-74.502382, -74.506431, -74.490535331856, -74.4641595427969, -74.501592, -74.502382, 39.356318, 39.344381, 39.3305143947749, 39.3429972490527, 39.357255, 39.356318))"
07108,nj,28267,112.5,-74.2002,ZCTA5 07108,4144,40.72311,8,17,9,"list(c(-74.215077, -74.217852, -74.193474, -74.183892, -74.184345, -74.215077, 40.729053, 40.721541, 40.713114, 40.72506, 40.727604, 40.729053))"
07723,nj,603,200,-74.00013,ZCTA5 07723,1256,40.25029,2,6,4,"list(c(-74.019689, -74.013811, -73.9933945723875, -73.9870578044889, -74.000174, -74.019689, 40.253485, 40.243414, 40.2373795283136, 40.2600811771617, 40.263357, 40.253485))"
08830,nj,17684,100,-74.31703,ZCTA5 08830,5499,40.56967,9,18,9,"list(c(-74.337175, -74.332086, -74.329924, -74.317277, -74.317021, -74.292711, -74.292881, -74.337175, 40.585776, 40.56628, 40.556723, 40.552568, 40.552691, 40.571525, 40.571725, 40.585776))"
07508,nj,23730,114.3,-74.18443,ZCTA5 07508,6849,40.95444,7,15,8,"list(c(-74.211933, -74.203678, -74.198877, -74.193304, -74.166816, -74.166938, -74.171141, -74.191798, -74.211933, 40.980167, 40.92495, 40.924748, 40.930468, 40.931361, 40.933987, 40.977066, 40.978564, 40.980167))"
12466,ny,2077,116.7,-73.97903,ZCTA5 12466,1155,41.90434,6,13,7,"list(c(-73.983364, -73.988653, -73.968783, -73.98158, -73.983364, 41.9153, 41.899324, 41.900301, 41.917691, 41.9153))"
13783,ny,2513,100,-75.26473,ZCTA5 13783,2967,41.99142,1,2,1,"list(c(-75.349696, -75.409656, -75.3984309376752, -75.3488225955034, -75.279094, -75.2676209101102, -75.263815, -75.1782254408561, -75.156637, -75.179982, -75.168843, -75.19667, -75.288339, -75.349696, 42.074132, 42.060913, 41.9994009854813, 41.995904551841, 41.938917, 41.9056348526526, 41.870757, 41.8708199460514, 41.940785, 41.969382, 41.982276, 42.053468, 42.08908, 42.074132))"
08210,nj,17385,200,-74.82588,ZCTA5 08210,11925,39.11715,3,9,6,"list(c(-74.9192024748968, -74.90122, -74.883011, -74.85083, -74.825771, -74.781888, -74.790031, -74.718109, -74.708862, -74.762042, -74.8925155763609, -74.892547, -74.9192024748968, 39.0640091263185, 39.047082, 39.036598, 39.03082, 39.041541, 39.072526, 39.102508, 39.119514, 39.143074, 39.204699, 39.1643777382743, 39.113183, 39.0640091263185))"
07077,nj,3342,116.7,-74.25323,ZCTA5 07077,1034,40.55346,6,13,7,"list(c(-74.259896, -74.264593, -74.252895204777, -74.2347108779818, -74.259896, 40.562487, 40.542882, 40.5400713060128, 40.5604174392735, 40.562487))"
13326,ny,5048,200,-74.90442,ZCTA5 13326,4197,42.71458,1,3,2,"list(c(-75.019701, -75.016428, -74.968707, -74.932352, -74.892526, -74.855868, -74.797536, -74.828694, -74.803073, -74.836761, -74.845276, -74.898783, -74.942258, -74.977834, -75.019701, 42.707717, 42.659588, 42.662321, 42.590686, 42.61285, 42.678904, 42.716896, 42.777979, 42.825068, 42.83422, 42.835307, 42.829455, 42.801711, 42.701269, 42.707717))"
12501,ny,2007,133.3,-73.55863,ZCTA5 12501,1378,41.85965,3,7,4,"list(c(-73.624956, -73.650411, -73.60422, -73.568121, -73.5071142303251, -73.4994594107714, -73.593026, -73.624956, 41.906018, 41.866038, 41.860765, 41.80712, 41.8007668651674, 41.8818986289734, 41.901646, 41.906018))"
14305,ny,16873,150,-79.02232,ZCTA5 14305,7893,43.11959,2,5,3,"list(c(-79.0521011534887, -79.0586163430622, -79.006528, -79.002753, -79.0521011534887, 43.132096087862, 43.1091742692519, 43.107155, 43.136337, 43.132096087862))"
10952,ny,46448,150,-74.07943,ZCTA5 10952,7925,41.11372,4,10,6,"list(c(-74.06755, -74.1123775956949, -74.1039819971442, -74.0735817762231, -74.06755, 41.161498, 41.0907512233957, 41.0870492682012, 41.0735771870598, 41.161498))"
07823,nj,7814,125,-75.03653,ZCTA5 07823,3641,40.82796,4,9,5,"list(c(-75.0846021324952, -75.1113280423616, -75.071512, -75.027965, -75.01401, -74.961805, -74.982155, -75.020035, -75.0884271784036, -75.0846021324952, 40.8288543817634, 40.7899023140419, 40.775776, 40.779217, 40.831728, 40.837614, 40.879127, 40.874737, 40.832252423542, 40.8288543817634))"
07421,nj,7371,133.3,-74.36329,ZCTA5 07421,4016,41.1657,3,7,4,"list(c(-74.43121, -74.417654, -74.347171, -74.323366, -74.2800046346765, -74.2807460598153, -74.3426253301021, -74.4003192137145, -74.392789, -74.43121, 41.151331, 41.126015, 41.150909, 41.101935, 41.1629763864344, 41.1633006677571, 41.1910078958329, 41.2202647954603, 41.188537, 41.151331))"
08110,nj,19658,73.3,-75.06073,ZCTA5 08110,6857,39.97225,15,26,11,"list(c(-75.1238629772435, -75.108519, -75.067088, -75.019253, -75.019362, -75.0600356985536, -75.0914475063657, -75.1127054300837, -75.1238629772435, 39.9628191685523, 39.958112, 39.948462, 39.967434, 39.989888, 39.9916198105673, 39.9746106358067, 39.9680916184649, 39.9628191685523))"
07020,nj,14234,133.3,-73.97406,ZCTA5 07020,4419,40.82362,6,14,8,"list(c(-73.994531, -73.9848017882995, -73.9541620159804, -73.976825, -73.994531, 40.806532, 40.7976903485926, 40.8479893203109, 40.827833, 40.806532))"
10590,ny,7132,140,-73.53725,ZCTA5 10590,3485,41.25398,5,12,7,"list(c(-73.592126, -73.56509, -73.5125931127971, -73.4849111933569, -73.5025525269551, -73.5499011747021, -73.585714, -73.592126, 41.277896, 41.260004, 41.1993729574158, 41.2117775740592, 41.2372113413152, 41.3017726067059, 41.302454, 41.277896))"
11214,ny,95361,125,-73.99622,ZCTA5 11214,9592,40.59868,4,9,5,"list(c(-74.0145033028447, -73.988237, -73.980274, -73.987255, -74.000824, -74.0145033028447, 40.6020502355518, 40.579704, 40.583133, 40.607245, 40.616314, 40.6020502355518))"
10310,ny,25976,150,-74.11615,ZCTA5 10310,6205,40.63265,4,10,6,"list(c(-74.1292770094533, -74.130553, -74.119669, -74.1066476507573, -74.1292770094533, 40.6412818339788, 40.623096, 40.621745, 40.6447720048709, 40.6412818339788))"
11220,ny,93584,125,-74.01655,ZCTA5 11220,8951,40.64109,4,9,5,"list(c(-74.0262073272444, -74.0387040220815, -74.016048, -74.012142, -73.997734, -74.0262073272444, 40.6518050661414, 40.6359700240455, 40.631033, 40.628684, 40.64341, 40.6518050661414))"
14885,ny,680,NA,-77.57034,ZCTA5 14885,623,42.04652,0,2,2,"list(c(-77.624294, -77.6357157071023, -77.5146296637882, -77.5014300724936, -77.52129, -77.513625, -77.56358, -77.624294, 42.098634, 41.999383371487, 42.0000209191574, 42.0000631227065, 42.016667, 42.095283, 42.096683, 42.098634))"
12764,ny,1694,200,-74.98458,ZCTA5 12764,2348,41.5953,1,3,2,"list(c(-75.0483791468551, -75.074613, -75.0247930128905, -74.9839410458699, -74.982581, -74.932836, -74.880522, -74.917163, -74.942777, -74.993317, -75.009358, -75.051285, -75.0592083612631, -75.0483791468551, 41.6327056839511, 41.605711, 41.5392290636902, 41.5053899271503, 41.506596, 41.531959, 41.595467, 41.615882, 41.634571, 41.671865, 41.675479, 41.679961, 41.6727761767859, 41.6327056839511))"
08648,nj,32508,90,-74.72186,ZCTA5 08648,12780,40.2849,10,19,9,"list(c(-74.762224, -74.731791, -74.671618, -74.66455, -74.676571, -74.746037, -74.762224, 40.284274, 40.242192, 40.269791, 40.267259, 40.290148, 40.32611, 40.284274))"
08106,nj,9727,78.6,-75.07401,ZCTA5 08106,3378,39.89125,14,25,11,"list(c(-75.065197, -75.094229, -75.079694, -75.051473, -75.062879, -75.065197, 39.901425, 39.900638, 39.881692, 39.889879, 39.897952, 39.901425))"
13323,ny,11638,150,-75.37913,ZCTA5 13323,4190,43.04174,2,5,3,"list(c(-75.460524, -75.459115, -75.458345, -75.388076, -75.3369, -75.303435, -75.344133, -75.364413, -75.379368, -75.393658, -75.436174, -75.460524, 43.062644, 43.021768, 43.012964, 42.987802, 42.993168, 43.027632, 43.095756, 43.093841, 43.094042, 43.097463, 43.078734, 43.062644))"
10926,ny,3902,166.7,-74.12453,ZCTA5 10926,813,41.30157,3,8,5,"list(c(-74.181191, -74.151001, -74.07489, -74.106059, -74.137101, -74.145777, -74.144563, -74.155389, -74.181191, 41.228, 41.203462, 41.257891, 41.28634, 41.314003, 41.285971, 41.286301, 41.26584, 41.228))"
14470,ny,7554,100,-78.05347,ZCTA5 14470,3624,43.21054,3,6,3,"list(c(-78.075674, -78.142152, -78.099229, -78.016842, -77.997248, -77.996285, -77.965723, -77.980613, -78.075674, 43.299393, 43.165291, 43.131401, 43.132419, 43.136519, 43.266582, 43.28974, 43.301126, 43.299393))"
10994,ny,6937,116.7,-73.97265,ZCTA5 10994,2662,41.09755,6,13,7,"list(c(-73.986848, -73.99669, -73.995053, -73.967045, -73.947815, -73.946428, -73.964282, -73.986848, 41.121196, 41.07403, 41.06603, 41.078323, 41.085464, 41.100603, 41.122495, 41.121196))"
12086,ny,1712,150,-74.10667,ZCTA5 12086,1098,42.99721,2,5,3,"list(c(-74.10203, -74.052561, -74.065457, -74.10203, 43.011771, 43.007276, 43.021605, 43.011771))"
08225,nj,8419,120,-74.5408,ZCTA5 08225,4323,39.36394,5,11,6,"list(c(-74.550623, -74.58009, -74.541137, -74.513963, -74.506431, -74.502382, -74.550623, 39.386554, 39.368215, 39.333373, 39.337642, 39.344381, 39.356318, 39.386554))"
08723,nj,32686,100,-74.11091,ZCTA5 08723,24952,40.03886,5,10,5,"list(c(-74.155626, -74.159094, -74.086735, -74.051573, -74.058868, -74.109482, -74.155626, 40.07784, 40.023918, 40.008035, 40.059015, 40.059656, 40.052196, 40.07784))"
13413,ny,16169,150,-75.27713,ZCTA5 13413,6644,43.05901,2,5,3,"list(list(c(-75.285046, -75.287306, -75.273727, -75.285046, 43.101273, 43.09495, 43.101713, 43.101273)), list(c(-75.344133, -75.303435, -75.276355, -75.27348, -75.1963, -75.209411, -75.28543, -75.28901, -75.304139, -75.344133, 43.095756, 43.027632, 43.019196, 43.042441, 43.035533, 43.062765, 43.074511, 43.087069, 43.096228, 43.095756)))"
14221,ny,54836,200,-78.72286,ZCTA5 14221,18292,42.98001,1,3,2,"list(c(-78.792143, -78.766175, -78.696926, -78.677081, -78.652276, -78.667466, -78.681987, -78.737883, -78.773639, -78.774086, -78.775512, -78.767928, -78.781433, -78.792143, 42.991245, 42.94962, 42.949717, 42.947667, 42.955761, 42.998333, 43.000239, 43.024916, 43.008003, 43.008121, 43.006532, 42.995637, 42.997257, 42.991245))"
11217,ny,42107,116.7,-73.97938,ZCTA5 11217,4071,40.68241,6,13,7,"list(c(-73.989992, -73.98808, -73.971369, -73.972687, -73.977098, -73.989992, 40.683319, 40.680172, 40.673453, 40.687415, 40.689773, 40.683319))"
13409,ny,2106,200,-75.59511,ZCTA5 13409,1263,42.97649,1,3,2,"list(c(-75.644027, -75.606336, -75.566898, -75.544846, -75.517183, -75.574351, -75.612395, -75.644027, 42.96543, 42.91019, 42.931592, 42.956315, 42.986563, 43.038678, 43.044048, 42.96543))"
13205,ny,17747,200,-76.14193,ZCTA5 13205,6062,43.00527,2,6,4,"list(c(-76.155192, -76.150012, -76.131709, -76.123985, -76.143015, -76.155192, 43.033332, 42.984707, 42.978302, 43.008168, 43.034466, 43.033332))"
07726,nj,44954,100,-74.34243,ZCTA5 07726,16951,40.28251,8,16,8,"list(c(-74.408157, -74.370881, -74.353526, -74.290268, -74.296505, -74.321915, -74.348677, -74.408157, 40.27343, 40.224368, 40.208899, 40.293622, 40.322323, 40.348903, 40.348713, 40.27343))"
08853,nj,5260,100,-74.7401,ZCTA5 08853,1788,40.52931,9,18,9,"list(c(-74.771419, -74.791874, -74.788573, -74.725487, -74.69617, -74.743081, -74.753282, -74.778425, -74.771419, 40.528844, 40.517925, 40.512379, 40.506473, 40.546714, 40.553255, 40.553141, 40.532614, 40.528844))"
07042,nj,28049,100,-74.21768,ZCTA5 07042,6760,40.81361,8,16,8,"list(c(-74.232294, -74.220564, -74.218528, -74.195044, -74.219021, -74.220433, -74.232294, 40.814329, 40.789779, 40.788213, 40.827854, 40.835729, 40.834183, 40.814329))"
